2016-02-16T00:00:00;0;100;0;1;0
2016-02-16T00:15:00;0;100;0;1;0
2016-02-16T00:30:00;0;100;0;1;0
2016-02-16T00:45:00;0;100;0;1;0
2016-02-16T01:00:00;0;100;0;1;0
2016-02-16T01:15:00;0;100;0;1;0
2016-02-16T01:30:00;0;100;0;1;0
2016-02-16T01:45:00;0;100;0;1;0
2016-02-16T02:00:00;0;100;0;1;0
2016-02-16T02:15:00;0;100;0;1;0
2016-02-16T02:30:00;0;100;0;1;0
2016-02-16T02:45:00;0;100;0;1;0
2016-02-16T03:00:00;0;100;0;1;0
2016-02-16T03:15:00;0;100;0;1;0
2016-02-16T03:30:00;0;100;0;1;0
2016-02-16T03:45:00;0;100;0;1;0
2016-02-16T04:00:00;0;100;0;1;0
2016-02-16T04:15:00;0;100;0;1;0
2016-02-16T04:30:00;0;100;0;1;0
2016-02-16T04:45:00;0;100;0;1;0
2016-02-16T05:00:00;0;100;0;1;0
2016-02-16T05:15:00;0;100;0;1;0
2016-02-16T05:30:00;0;100;0;1;0
2016-02-16T05:45:00;0;100;0;1;0
2016-02-16T06:00:00;0;100;0;1;0
2016-02-16T06:15:00;1;100;0;1;0
2016-02-16T06:30:00;3;100;0;1;0
2016-02-16T06:45:00;4;100;0;1;0
2016-02-16T07:00:00;5;100;0;1;0
2016-02-16T07:15:00;19;100;0;1;0
2016-02-16T07:30:00;33;100;0;1;0
2016-02-16T07:45:00;47;100;0;1;0
2016-02-16T08:00:00;60;100;0;1;0
2016-02-16T08:15:00;104;100;0;1;0
2016-02-16T08:30:00;147;100;0;1;0
2016-02-16T08:45:00;190;100;0;1;0
2016-02-16T09:00:00;233;100;0;1;0
2016-02-16T09:15:00;289;100;0;1;0
2016-02-16T09:30:00;344;100;0;1;0
2016-02-16T09:45:00;399;100;0;1;0
2016-02-16T10:00:00;455;100;0;1;0
2016-02-16T10:15:00;499;100;0;1;0
2016-02-16T10:30:00;543;100;0;1;0
2016-02-16T10:45:00;588;100;0;1;0
2016-02-16T11:00:00;632;100;0;1;0
2016-02-16T11:15:00;659;100;0;1;0
2016-02-16T11:30:00;686;100;0;1;0
2016-02-16T11:45:00;713;100;0;1;0
2016-02-16T12:00:00;741;100;0;1;0
2016-02-16T12:15:00;754;100;0;1;0
2016-02-16T12:30:00;768;100;0;1;0
2016-02-16T12:45:00;781;100;0;1;0
2016-02-16T13:00:00;795;100;0;1;0
2016-02-16T13:15:00;791;100;0;1;0
2016-02-16T13:30:00;787;100;0;1;0
2016-02-16T13:45:00;784;100;0;1;0
2016-02-16T14:00:00;780;100;0;1;0
2016-02-16T14:15:00;761;100;0;1;0
2016-02-16T14:30:00;742;100;0;1;0
2016-02-16T14:45:00;723;100;0;1;0
2016-02-16T15:00:00;704;100;0;1;0
2016-02-16T15:15:00;671;100;0;1;0
2016-02-16T15:30:00;637;100;0;1;0
2016-02-16T15:45:00;604;100;0;1;0
2016-02-16T16:00:00;571;100;0;1;0
2016-02-16T16:15:00;523;100;0;1;0
2016-02-16T16:30:00;475;100;0;1;0
2016-02-16T16:45:00;427;100;0;1;0
2016-02-16T17:00:00;379;100;0;1;0
2016-02-16T17:15:00;325;100;0;1;0
2016-02-16T17:30:00;271;100;0;1;0
2016-02-16T17:45:00;217;100;0;1;0
2016-02-16T18:00:00;163;100;0;1;0
2016-02-16T18:15:00;131;100;0;1;0
2016-02-16T18:30:00;98;100;0;1;0
2016-02-16T18:45:00;66;100;0;1;0
2016-02-16T19:00:00;33;100;0;1;0
2016-02-16T19:15:00;25;100;0;1;0
